Epoch JD,Date UTC,Semi-major axis au,Eccentricity,Inclination degrees,Longitude of asc. node degrees,Argument of periapsis degrees,Mean Anomaly degrees,True Anomaly degrees
2458198.5,2018-03-21 00:00:00,1.3251571806192,0.25588580165099,1.0779988741392,317.16340085568,177.42446557006,29.060779834077,48.332769133506
2458199.5,2018-03-22 00:00:00,1.3251377707752,0.25587403825312,1.0779533764128,317.16087516398,177.42644267222,29.708033319785,49.309782328662
2458200.5,2018-03-23 00:00:00,1.3251197364623,0.25586301079127,1.0779108562013,317.15843268219,177.42838547425,30.355235130274,50.281240020195
2458201.5,2018-03-24 00:00:00,1.3251029905421,0.25585267131914,1.077871124286,317.15607126217,177.43029409448,31.002386630572,51.247112753116
2458202.5,2018-03-25 00:00:00,1.3250874525584,0.25584297572829,1.0778340060408,317.15378888376,177.43216859356,31.649489147869,52.207374453572
2458203.5,2018-03-26 00:00:00,1.325073047998,0.25583388333157,1.0777993398337,317.15158363516,177.43400898513,32.29654398054,53.162002356068
2458204.5,2018-03-27 00:00:00,1.3250632332463,0.25582679494204,1.0777756356424,317.14950853732,177.43612774409,32.943221979166,54.110646871154
2458205.5,2018-03-28 00:00:00,1.325050870575,0.25581876844681,1.0777454342128,317.14745220418,177.43790462584,33.590181595031,55.05394757343
2458206.5,2018-03-29 00:00:00,1.3250394473695,0.25581124009858,1.0777172651924,317.14546777061,177.43964709024,34.23709746061,55.991565390197
2458207.5,2018-03-30 00:00:00,1.3250289073097,0.25580417977455,1.0776910070652,317.14355362561,177.44135502683,34.883970824116,56.923490000862
2458208.5,2018-03-31 00:00:00,1.3250191975372,0.25579755938335,1.0776665460568,317.14170820609,177.44302830636,35.530802935124,57.849713989155
2458209.5,2018-04-01 00:00:00,1.3250102683169,0.25579135267397,1.0776437753981,317.13992998526,177.44466678786,36.177595049077,58.770232756832
2458210.5,2018-04-02 00:00:00,1.3250020727387,0.25578553506549,1.0776225946594,317.13821746048,177.44627032763,36.82434843084,59.685044435592
2458211.5,2018-04-03 00:00:00,1.3249945664626,0.25578008349747,1.0776029091627,317.13656914156,177.44783878938,37.471064356796,60.59414979703
2458212.5,2018-04-04 00:00:00,1.3249877075027,0.25577497630009,1.0775846294751,317.1349835407,177.44937205439,38.117744115399,61.497552160996
2458213.5,2018-04-05 00:00:00,1.3249814560475,0.25577019308237,1.0775676709803,317.13345916449,177.45087003084,38.764389006266,62.395257302788
2458214.5,2018-04-06 00:00:00,1.3249757743102,0.25576571463635,1.077551953524,317.13199450869,177.45233266132,39.411000338134,63.287273359885
2458215.5,2018-04-07 00:00:00,1.3249706264022,0.25576152285439,1.0775374011205,317.13058805528,177.45375992844,40.057579426049,64.173610738792
2458216.5,2018-04-08 00:00:00,1.3249659782254,0.25575760065692,1.0775239417058,317.12923827163,177.45515185856,40.704127588134,65.054282022512
2458217.5,2018-04-09 00:00:00,1.3249617973771,0.25575393192842,1.0775115069273,317.12794361092,177.45650852403,41.350646142195,65.929301879032
2458218.5,2018-04-10 00:00:00,1.3249580530662,0.25575050145985,1.0775000319601,317.12670251378,177.45783004412,41.997136402347,66.798686971071
2458219.5,2018-04-11 00:00:00,1.324954716036,0.25574729489633,1.0774894553415,317.12551341027,177.45911658534,42.643599675693,67.662455867231
2458220.5,2018-04-12 00:00:00,1.3249517584951,0.255744298689,1.07747971882,317.12437472239,177.46036836101,43.290037259168,68.520628954714
2458221.5,2018-04-13 00:00:00,1.3249491540527,0.25574150005061,1.0774707672164,317.12328486663,177.46158563053,43.936450436491,69.373228353642
2458222.5,2018-04-14 00:00:00,1.3249468776593,0.25573888691425,1.0774625482924,317.12224225665,177.46276869844,44.582840475263,70.220277833082
2458223.5,2018-04-15 00:00:00,1.324944905552,0.25573644789492,1.0774550126277,317.12124530594,177.46391791324,45.229208624166,71.061802728818
2458224.5,2018-04-16 00:00:00,1.3249432152029,0.25573417225371,1.0774481135039,317.12029243053,177.46503366615,45.875556110266,71.897829862928
2458225.5,2018-04-17 00:00:00,1.3249417852727,0.25573204986437,1.0774418067942,317.11938205167,177.46611638965,46.521884136407,72.728387465217
2458226.5,2018-04-18 00:00:00,1.3249405955662,0.25573007118224,1.0774360508592,317.11851259872,177.46716655576,47.168193878686,73.553505096585
2458227.5,2018-04-19 00:00:00,1.3249396269912,0.25572822721531,1.0774308064489,317.11768251218,177.46818467409,47.814486484025,74.373213574373
2458228.5,2018-04-20 00:00:00,1.3249388615199,0.25572650949727,1.0774260366086,317.11689024688,177.46917128936,48.46076306791,75.187544899827
2458229.5,2018-04-21 00:00:00,1.3249382821512,0.25572491006238,1.0774217065903,317.11613427555,177.47012697834,49.107024712357,75.996532187759
2458230.5,2018-04-22 00:00:00,1.3249378728735,0.25572342142148,1.0774177837659,317.11541309231,177.47105234658,49.753272464155,76.800209598443
2458231.5,2018-04-23 00:00:00,1.3249376186278,0.25572203653942,1.0774142375429,317.11472521642,177.4719480244,50.399507333521,77.598612271924
2458232.5,2018-04-24 00:00:00,1.3249375052693,0.25572074881295,1.0774110392802,317.11406919562,177.47281466297,51.045730293124,78.391776264616
2458233.5,2018-04-25 00:00:00,1.3249375195289,0.25571955204924,1.0774081622034,317.11344360923,177.47365293027,51.691942277498,79.179738488198
2458234.5,2018-04-26 00:00:00,1.324937648975,0.25571844044492,1.0774055813195,317.11284707076,177.47446350729,52.338144182803,79.96253665075
2458235.5,2018-04-27 00:00:00,1.3249378819737,0.25571740856552,1.0774032733321,317.11227823003,177.47524708457,52.984336866855,80.740209200017
2458236.5,2018-04-28 00:00:00,1.3249382076512,0.25571645132558,1.0774012165566,317.11173577483,177.4760043591,53.630521149353,81.512795268719
